Sigla,Numero,Ano,Nome,Descricao,Apelido,Indexacao
PL,10233,2001,PL 10233/2001,Lei Ordinária,Lei de Reestruturação dos Transportes Aquaviário e Terrestre ,TRANSPORTE AQUÁTICO - Reestruturação    TRANSPORTE TERRESTRE - Reestruturação    POLÍTICA DE TRANSPORTES - Integração - Conselho Nacional de Integração de Políticas de Transporte (CONIT) - Agência Nacional de Transportes Terrestres (ANTT) - Agência Nacional de Transportes Aquaviários (ANTAQ) - Departamento Nacional de Infraestrutura de Transportes (DNIT) - Criação - Competência - Presidência da República - Ministério dos Transportes  - Vinculação - Organização administrativa - Conselho de Administração    SISTEMA NACIONAL DE VIAÇÃO (SNV) - Sistema Federal de Viação (SFV) - Infraestrutura - Via terrestre    TRANSPORTE FERROVIÁRIO - Exploração - Concessão    TRANSPORTE RODOVIÁRIO - Exploração - Concessão    TRANSPORTE DE CARGA    TRANSPORTE COLETIVO - Exploração - Concessão - Autorização    TRANSPORTE - Passageiro    TRANSPORTE - Carga perigosa    TRANSPORTE INTERESTADUAL - Passageiro    TRANSPORTE INTERNACIONAL - Passageiro    NAVEGAÇÃO FLUVIAL    NAVEGAÇÃO LACUSTRE    NAVEGAÇÃO DE CABOTAGEM    NAVEGAÇÃO DE LONGO CURSO    COMPANHIA BRASILEIRA DE TRENS URBANOS - Empresa de Trens Urbanos de Porto Alegre (Trensurb) - Administração - Estado (ente federado) - Município - Transferência - Transporte  ferroviário - Passageiro    COMPANHIA BRASILEIRA DE TRENS URBANOS - Dissolução    COMPANHIA BRASILEIRA DE TRENS URBANOS - Competência - Absorção - Estado (ente federado) - Município - Transferência - Agência Nacional de Transportes Terrestres (ANTT) - Departamento Nacional de Infraestrutura de Transportes (DNIT)    Serviço Social das Estradas de Ferro (Sesef) - Atividade - Transferência - Poder Executivo - Autorização - Serviço Social - Setor privado    Companhia Docas do Rio de Janeiro (CDRJ) - Competência - Pesquisa - Administração - Hidrovia - Transferência - Departamento Nacional de Infraestrutura de Transportes (DNIT)     Departamento Nacional de Estradas de Rodagem (DNER) - Servidor público civil - Regime jurídico único - Quadro de pessoal - Absorção - Agência Nacional de Transportes Terrestres (ANTT) - Agência Nacional de Transportes Aquaviários (ANTAQ) - - Departamento Nacional de Infraestrutura de Transportes (DNIT)    Departamento Nacional de Estradas de Rodagem (DNER) - Aposentado - Pensionista - Pagamento - Ministério dos Transportes - Transferência    Rede Ferroviária Federal (RFFSA) - Aposentado - Pensionista - Pagamento - Gestão - Ministério dos Transportes - Transferência    VFRGS - Aposentadoria - Reversão - União    PESSOAL - Requisição - Transferência    SEGURIDADE SOCIAL - Patrocinador - Contribuição previdenciária - Empregado    LEI DE REESTRUTURAÇÃO DOS TRANSPORTES AQUAVIÁRIO E TERRESTRE
PL,10257,2001,PL 10257/2001,Lei Ordinária,Estatuto da Cidade ,ESTATUTO DA CIDADE    POLÍTICA URBANA - Regulamentação - União - Estado (ente federado) - Município - Distrito Federal (Brasil)    PROPRIEDADE URBANA - Utilização    CIDADE - Função social da propriedade urbana    DESENVOLVIMENTO URBANO - Planejamento - Habitação - Saneamento básico - Transporte urbano - Urbanização    POPULAÇÃO - Distribuição - Espaço    SOLO URBANO - Ordenação - Utilização - Controle - Parcelamento - Poluição - Meio ambiente - Proteção - Conservação    IMÓVEL URBANO - Utilização - Construção    IMÓVEL URBANO - Lei Municipal - Notificação    IMÓVEL URBANO - Transmissão - Imposto sobre a Propriedade Predial e Territorial Urbana (IPTU)    IMÓVEL URBANO - Usucapião especial - Ação judicial - Causa judicial - Propositura - Rito sumário - Processo sumário - Título de domínio - Título de propriedade    TERRENO URBANO - Desapropriação - Indenização    TERRENO URBANO - Concessão (administração pública) - Extinção - Direitos - Terceiro - Solo - Subsolo - Espaço aéreo - Utilização    CONDOMÍNIO - Administração    ÁREA DE USO COMUM    HABITAÇÃO - Concessão (administração pública) - Uso especial    RESIDÊNCIA - Concessão (administração pública) - Uso especial    PROPRIEDADE URBANA - Encargo - Tributo    IMÓVEL URBANO - Direito de preferência - Direitos - Poder público - Município - Aquisição - Alienação - Área pública    DIREITO DE CONSTRUIR - Área - Aproveitamento - Coeficiente - Transferência    CONSÓRCIO - Poder público - Município - Morador - Habitante - Proprietário - Iniciativa privada - Urbanização - Transformação - Melhoria - Valorização - Meio ambiente - Comunidade - Sociedade    MUNICÍPIO - Plano Diretor - Estudo prévio de impacto de vizinhança - Atividade privada - Poder público - Atividade - Atuação - Construção - Ampliação - Licença - Autorização    CONSÓRCIO IMOBILIÁRIO     ESTATUTO DA CIDADE    
PL,10259,2001,PL 10259/2001,Lei Ordinária,Lei do Juizado Especial Federal ,JUSTIÇA FEDERAL - Juizado Especial Cível - Criação - Competência    JUSTIÇA FEDERAL - Juizado Especial Criminal - Criação - Competência    INFRAÇÃO - Parte (processo civil) - Parte (processo penal) - Autor - Réu    DOCUMENTO ELETRÔNICO - Citação - Intimação - Petição    PREVIDÊNCIA SOCIAL - Ação judicial - Designação    ASSISTÊNCIA SOCIAL - Causa judicial - Designação    LEI FEDERAL - Interpretação - Uniformização - Decisão judicial - Divergência - Direito material    JUIZ FEDERAL - Reunião - Cidade - Domicílio - Documento eletrônico    DECISÃO JUDICIAL - Trânsito em julgado - Obrigações - Pagamento - Prazo - Caixa Econômica Federal (CEF) - Banco do Brasil (BB) - Precatório - Tribunal Regional Federal (TRF) - Juizado especial - Instalação - Decisão    JUIZADO ESPECIAL ADJUNTO - Instalação    LEI DO JUIZADO ESPECIAL FEDERAL    
PL,10260,2001,PL 10260/2001,Lei Ordinária,Lei do Financiamento Estudantil; Lei do Fies (2001),FUNDO DE FINANCIAMENTO ESTUDANTIL (FIES) - Criação    ENSINO SUPERIOR - Financiamento - Estudante - Receita - Título da dívida pública - Emissão - Instituição educacional - Obrigações - Previdência Social - Instituto Nacional do Seguro Social (INSS) - Débito - Dívida - Pagamento - Crédito securitizado - Tesouro Nacional - Recebimento - Dívida - Pagamento    PROGRAMA DE CRÉDITO EDUCATIVO - Beneficiário - Inclusão - Proibição
PL,10264,2001,PL 10264/2001,Lei Ordinária,Lei Piva; Lei Agnelo/Piva ,ESPORTE    ESPORTE EDUCACIONAL - Recursos financeiros - Investimento    ESPORTE UNIVERSITÁRIO - Recursos financeiros - Investimento    ESPORTE AMADOR    ESPORTE PROFISSIONAL    LOTERIA ESPORTIVA - Arrecadação - Renda líquida - Destinação - Comitê Olímpico Brasileiro (COB) - Comitê Paralímpico Brasileiro (CPB)    CONCURSO DE PROGNÓSTICO - Arrecadação    ESPORTE - Programa (administração) - Projeto (administração) - Desenvolvimento - Fomento - Aplicação - Recursos financeiros - Recursos humanos - Formação - Atleta - Locomoção - Competição esportiva - Participação - Manutenção - Tribunal de Contas da União (TCU) - Fiscalização    LEI PIVA    
PL,10266,2001,PL 10266/2001,Lei Ordinária,"Lei de Diretrizes Orçamentárias (LDO), 2002","ORÇAMENTO, 2002 - União - Diretrizes    ORÇAMENTO, 2002 -  União - Prioridade    Lei de Diretrizes Orçamentárias (LDO) - Exercício financeiro - 2002    ORÇAMENTO, 2002 - União Federal - Despesa orçamentária - Receita    ORÇAMENTO FISCAL - Diretriz    ORÇAMENTO DA SEGURIDADE SOCIAL    ORÇAMENTO DE INVESTIMENTO    UNIÃO  - Despesa total com pessoal - Encargo social    AGÊNCIA DE FOMENTO - Recursos financeiros - Aplicação    LEGISLAÇÃO TRIBUTÁRIA - Alteração    "
PL,10267,2001,PL 10267/2001,Lei Ordinária,Lei do Georreferenciamento ,IMPOSTO SOBRE PROPRIEDADE TERRITORIAL RURAL (ITR) - Quitação - Prova - Certificado de Cadastro de Imóveis Rurais (CCIR)  - Apresentação    PATRIMÔNIO PÚBLICO - Título dominial - Certificado de Cadastro de Imóveis Rurais (CCIR) - Inscrição    USUCAPIÃO - Instituto Nacional de Colonização e Reforma Agrária (INCRA) - Intimação - Juiz - Sentença judicial - Imóvel rural - Cadastramento    REGISTRO DE IMÓVEIS - Serviços - Matrícula - Imóvel rural - Recursos naturais - Instituto Nacional de Colonização e Reforma Agrária (INCRA) - Titularidade - Mudança - Parcelamento - Loteamento - Desmembramento - Informação - Cadastro Nacional de Imóveis Rurais (CNIR) - Criação    TERRAS INDÍGENAS - Demarcação - Homologação - União - Registro    TERRAS PÚBLICAS - Transferência - Matrícula - Retificação - União - Estado (ente federado) - Município    LEI DO GEORREFERENCIAMENTO    
PL,10295,2001,PL 10295/2001,Lei Ordinária,Lei de Eficiência Energética ,POLÍTICA NACIONAL DE CONSERVAÇÃO E USO RACIONAL DE ENERGIA - Criação - Utilização - Recursos energéticos - Meio ambiente - Preservação    ENERGIA ELÉTRICA - Consumo - Nível - Especificação - Máquina - Aparelho eletrônico portátil - Eletrodoméstico - Equipamento - Equipamento eletrônico - Fabricação - Comercialização - Fabricante - Importador    ENERGIA ELÉTRICA - Edifício - Construção - Eficiência energética    LEI DE EFICIÊNCIA ENERGÉTICA    
PL,103,2019,PL 103/2019,Emenda Constitucional,Reforma Previdenciária (2019),REFORMA PREVIDENCIÁRIA (2019)    CONSTITUIÇÃO FEDERAL (1988) - Alteração    UNIÃO - Legislação - Competência privativa - Pensão militar - Policial militar - Corpo de Bombeiros Militar    SERVIDOR PÚBLICO - Estado (ente federado) - Município - Distrito Federal (Brasil) - Aposentadoria - Mandato eletivo - Regime Próprio de Previdência Social (RPPS) - Filiação - Aposentadoria por incapacidade permanente - Aposentadoria por idade - Mulher - Homem - Pessoa com deficiência - Agente penitenciário - Agente socioeducativo - Policial civil - Professor - Magistério - Educação infantil - Ensino fundamental - Ensino médio - Trabalhador rural - Produtor rural - Trabalho rural - Garimpeiro - Pescador artesanal - Provento (remuneração) - Cálculo - Dependente - Aposentadoria por tempo de contribuição - Exposição humana - Produto químico -  Pensão por morte - Previdência complementar - Previdência aberta - Previdência fechada - Regime de Previdência Complementar - Abono de permanência em serviço - Aposentadoria compulsória - Serviço militar - Aposentadoria por tempo de serviço - Aposentadoria voluntária - Comprovação - Anulação    REGIME GERAL DE PREVIDÊNCIA SOCIAL (RGPS) - Benefício previdenciário - Acumulação - Contribuição - Custeio - Aposentadoria por incapacidade permanente    MAGISTRADO - Juiz - Remoção de servidor público - Disponibilidade - Voto - Maioria absoluta - Tribunal    CONSELHO NACIONAL DE JUSTIÇA (CNJ) - Competência    JUSTIÇA FEDERAL - Juiz federal - Competência - Atribuição - Julgamento    CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO (CNMP) - Competência    SEGURIDADE SOCIAL - Financiamento - Contribuição social - Alíquota - Benefício previdenciário - Desvinculação de Receitas da União (DRU)     APOSENTADORIA - População de baixa renda - Trabalho informal - Trabalho doméstico - Residência - Aposentadoria rural    APOSENTADORIA COMPULSÓRIA - Idade máxima - Consórcio público - Empregado - Empresa pública - Sociedade de economia mista - Sociedade subsidiária    SEGURO-DESEMPREGO - Programa de Integração Social (PIS) - Programa de Formação do Patrimônio do Servidor Público (PASEP) - Financiamento - Arrecadação - Recursos financeiros - Percentual - Destinação - Banco Nacional de Desenvolvimento Econômico e Social (BNDES)    CONTRIBUIÇÃO PREVIDENCIÁRIA EXTRAORDINÁRIA - Criação - Prazo máximo    PENSÃO POR MORTE - Policial civil - Dependente - Cônjuge - Companheiro - Invalidez - Pessoa com deficiência intelectual - Enteado - Menor tutelado - Vitaliciedade -  Exercício profissional - Acumulação - Proibição    CONTRIBUIÇÃO PREVIDENCIÁRIA - Alíquota - Percentual    SEGURADO - Regime previdenciário - Saída - Desvinculação - Opção - Regra de transição    
PL,10336,2001,PL 10336/2001,Lei Ordinária,Lei da CIDE-Combustíveis ,Contribuição de Intervenção no Domínio Econômico (Cide) - Importação - Comercialização - Petróleo - Derivados de petróleo -  Gás natural - Álcool anidro carburante - Etanol - Álcool combustível - Óleo diesel - Querosene - Criação    Contribuição de Intervenção no Domínio Econômico (Cide) - Contribuinte - Definição    Contribuição de Intervenção no Domínio Econômico (Cide) - Alíquota - Importação - Comercialização    Contribuição de Intervenção no Domínio Econômico (Cide) - Dedução - Desconto - Isenção    COMBUSTÍVEL - Importação    LEI DA CIDE-COMBUSTÍVEIS
PL,10359,2001,PL 10359/2001,Lei Ordinária,Lei do Bloqueador de TV ,APARELHO ELETRODOMÉSTICO - Televisão - Obrigatoriedade - Equipamento audiovisual - Equipamento audiovisual - Bloqueio - Recepção - Programação - Transmissão - Imagem    EMISSORA DE TELEVISÃO  - Televisão aberta  - Televisão por assinatura - Obrigatoriedade - Divulgação - Programação    INFRAÇÃO - Penalidade    LEI DO BLOQUEADOR DE TV
PL,10406,2002,PL 10406/2002,Lei Ordinária,Código Civil (2002),CÓDIGO CIVIL    PESSOA NATURAL - Direitos - Personalidade civil - Absolutamente incapaz - Menor - Incapaz - Incapacidade relativa - Morte presumida - Registro público    AUSÊNCIA - Bens - Declaração - Sucessão provisória - Sucessão definitiva    PESSOA JURÍDICA - Pessoa jurídica de direito público - União Federal - Estados - Distrito Federal - Territórios - Municípios - Autarquia - Pessoa jurídica de direito privado - Associação - Sociedade - Fundação    DOMICÍLIO    BENS - Classificação - Bens móveis - Bens fungíveis - Bens de consumo - Bens divisíveis - Bens singulares - Bens coletivos - Bens públicos    FATO JURÍDICO - Negócio jurídico - Validade - Representação - Condição - Termo - Encargo - Defeito - Erro de cálculo - Erro de indicação - Erro substancial - Dolo - Coação - Estado de perigo - Lesão - Fraude contra credores - Invalidação - Nulidade    ATO JURÍDICO LÍCITO    ATO ILÍCITO    PRESCRIÇÃO - Pretensão - Exceção - Prazo - Renúncia - Interrupção    DECADÊNCIA - Renúncia - Nulidade    FATO JURÍDICO - Prova  - Testemunha    DIREITO DAS OBRIGAÇÕES - Obrigação de dar - Obrigação de fazer - Obrigação de não fazer - Obrigação divisível - Obrigação indivisível - Obrigação solidária - Solidariedade ativa - Solidariedade passiva    OBRIGAÇÕES - Transmissão - Cessão de crédito - Assunção de dívida - Adimplemento - Cumprimento - Extinção  - Pagamento - Objeto - Prova - Lugar - Tempo - Pagamento em consignação - Sub-rogação - Imputação do pagamento - Dação em pagamento - Novação - Compensação - Confusão - Remissão de dívida - Inadimplemento - Mora - Perdas e danos - Juros legais - Cláusula penal - Arras - Sinal    CONTRATO - Composição -  Estipulação em favor de terceiro - Promessa de fato de terceiro - Vício redibitório - Evicção - Contrato aleatório - Contrato preliminar - Contrato com pessoa a declarar - Extinção - Distrato - Condição resolutiva - Exceção - Cumprimento - Resolução - Onerosidade excessiva     CONTRATO - Espécie - Classificação    CONTRATO DE COMPRA E VENDA - Retrovenda - Direito de preferência - Venda - Reserva de domínio - Documento    TROCA - Permuta    CONTRATO ESTIMATÓRIO     DOAÇÃO - Revogação     LOCAÇÃO - Coisa locada    EMPRÉSTIMO - Comodato - Mútuo    PRESTAÇÃO DE SERVIÇO    EMPREITADA    DEPÓSITO - Depósito necessário     MANDATO - Mandatário - Mandante - Obrigações - Extinção - Mandato judicial    COMISSÃO - Contrato de comissão    CONTRATO DE AGÊNCIA - Distribuição    CORRETAGEM - Corretor - Remuneração    CONTRATO DE TRANSPORTE - Pessoa - Transporte de carga    SEGURO - Seguro de dano - Seguro de pessoa    CONTRATO DE CONSTITUIÇÃO DE RENDA    JOGO - Aposta - Dívida - Pagamento - Obrigatoriedade    FIANÇA - Extinção    TRANSAÇÃO    COMPROMISSO JUDICIAL    COMPROMISSO EXTRAJUDICIAL    ATO UNILATERAL    PROMESSA DE RECOMPENSA    GESTÃO DE NEGÓCIO    PAGAMENTO INDEVIDO    ENRIQUECIMENTO SEM CAUSA    TÍTULO DE CRÉDITO     TÍTULO AO PORTADOR    TÍTULO À ORDEM    TÍTULO NOMINATIVO    RESPONSABILIDADE CIVIL - Obrigação - Indenização    PRIVILÉGIO CREDITÓRIO - Preferência - Privilégio especial    DIREITO - Empresa - Empresário - Definição - Caracterização - Inscrição - Capacidade civil    SOCIEDADE - Sociedade não personificada - Sociedade em comum - Sociedade em conta de participação - Sociedade personificada - Sociedade simples - Contrato social - Sócio - Direitos - Obrigações - Relação - Terceiros - Dissolução - Liquidação - Vencimento - Prazo - Liquidação - Transformação - Incorporação - Fusão - Cisão    SOCIEDADE EM NOME COLETIVO    SOCIEDADE EM COMANDITA SIMPLES    SOCIEDADE LIMITADA - Administração - Conselho Fiscal - Sócio - Deliberação - Capital financeiro - Aumento - Redução    SOCIEDADE ANÔNIMA    SOCIEDADE EM COMANDITA POR AÇÕES    SOCIEDADE COOPERATIVA    SOCIEDADE COLIGADA    SOCIEDADE DEPENDENTE DE AUTORIZAÇÃO - Sociedade nacional - Sociedade estrangeira    EMPRESA - Estabelecimento - Registro público de empresas mercantis - Junta Comercial - Nome empresarial - Sociedade anônina - Sociedade limitada - Sócio - Nome    PREPOSTO - Gerente - Contador    ESCRITURAÇÃO    DIREITO DAS COISAS - Posse - Classificação - Aquisição - Efeito - Perda    DIREITOS REAIS - Propriedade - Superfície - Servidão - Usufruto - Uso (Direito Civil) - Habitação - Promitente comprador - Imóvel - Penhor - Credor pignoratício - Hipoteca - Anticrese    PROPRIEDADE - Descoberta - Imóvel - Aquisição - Usucapião - Registro - Acessão - Ilha - Composição - Aluvião - Avulsão - Álveo abandonado - Plantação - Construção - Bens móveis - Ocupação - Achado do tesouro - Tradição - Especificação - Confusão - Comissão - Adjunção - Perda - Alienação - Renúncia - Abandono - Perecimento - Desapropriação    DIREITO DE VIZINHANÇA - Utilização - Propriedade - Árvore - Limite - Passagem forçada - Passagem - Tubulação - Água - Limite - Prédio urbano - Prédio rural - Direito de tapagem - Direito de construir    CONDOMÍNIO - Direitos - Deveres - Condômino - Administração - Condomínio edilício - Extinção    PROPRIEDADE RESOLÚVEL    PROPRIEDADE FIDUCIÁRIA    SERVIDÃO - Exercício - Extinção    USUFRUTO - Usufrutuário - Direitos - Deveres - Extinção    USO (Direito Civil) - Habitação - Promitente comprador    PENHOR - Credor pignoratício - Direitos - Obrigações - Extinção    HIPOTECA - Hipoteca legal - Registro - Extinção - Ferrovia    ANTICRESE    PENHOR RURAL    PENHOR AGRÍCOLA    PENHOR PECUÁRIO    PENHOR INDUSTRIAL    PENHOR MERCANTIL    PENHOR - Direitos - Título de crédito - Veículo - Penhor legal    DIREITO DE FAMÍLIA - Casamento civil - Casamento religioso - Capacidade civil - Impedimento - Processo - Habilitação - Celebração - Prova - Invalidade - Nulidade - Eficácia - Dissolução - Vínculo conjugal - Sociedade conjugal - Separação judicial - Divórcio - Filho - Proteção - Parentesco por afinidade - Parentesco por consanguinidade - Filiação legítima - Filiação ilegítima - Reconhecimento - Adoção - Poder familiar    DIREITO PATRIMONIAL    CÔNJUGE - Bens - Regime de casamento - Separação - Pacto antenupcial - Pacto nupcial - Regime de comunhão parcial - Regime de comunhão universal - Regime de participação final nos aquestos - Filho menor - Bens - Administração - Usufruto - Alimentos provisionais - Bem de família - União estável - Tutela - Curatela - Escusa - Exercício - Competência - Prestação de contas - Prestação de contas - Encerramento -  Interdito - Nascituro - Doente - Deficiente físico    DIREITO DAS SUCESSÕES    HERANÇA - Administração - Vocação hereditária - Aceitação - Renúncia - Exclusão - Herança jacente - Petição - Sucessão legítima - Herdeiro necessário - Direito - Representação - Sucessão testamentária - Testamento - Testamento público - Testamento cerrado - Testamento particular - Codicilo - Testamento aeronáutico - Testamento marítimo - Testamento militar - Legado - Caducidade - Substituição - Fideicomisso - Deserdação - Revogação - Rompimento - Testamenteiro - Inventário - Partilha - Dívida - Pagamento - Colação - Anulação    CÓDIGO CIVIL (2002)
